L1-dcache-load-misses,LLC-loads,branch-misses,branches,context-switches,cpu-migrations,cycles,instructions,name,page-faults,stalled-cycles-frontend,task-clock,opt
6220694.0,2194052.0,3269468,119689157,0,0,552071976,544815020,483.xalancbmk/VecAttributesImpl.ii,7248,331844506,146.916528,O0
14671484.0,4804674.0,7804453,267498589,0,0,1122901743,1151606026,483.xalancbmk/WFXMLScanner.ii,10494,601306236,300.022019,O0
,,57092,3127276,0,0,13542295,15106760,483.xalancbmk/Win32MsgLoader.ii,923,7493736,3.668008,O0
,,56619,3121409,0,0,13078696,15051864,483.xalancbmk/Win32PlatformUtils.ii,923,7042352,3.542686,O0
,,55731,3122930,0,0,13182136,15076764,483.xalancbmk/Win32TransService.ii,923,7146347,3.570519,O0
,,56214,3132647,0,0,13199729,15128591,483.xalancbmk/Win32TransService2.ii,924,7141584,3.575235,O0
,,56196,3121098,0,0,13357494,15043318,483.xalancbmk/WinSockNetAccessor.ii,924,7292569,3.6179,O0
1187395.0,313055.0,626619,27398770,0,0,117714933,131888486,483.xalancbmk/Wrapper4DOMInputSource.ii,2118,62631994,31.884634,O0
1452551.0,374094.0,713823,28597029,0,0,122609574,139816756,483.xalancbmk/Wrapper4InputSource.ii,2152,69349903,33.446043,O0
2367693.0,971358.0,1290026,52235578,0,0,222945263,237180401,483.xalancbmk/Writer.ii,3790,132358360,63.325949,O0
4965118.0,1986878.0,2893997,101197981,0,0,485521155,446702692,483.xalancbmk/XBoolean.ii,6544,283812766,129.42138,O0
1993784.0,637834.0,1150810,39447100,0,0,174781633,161718104,483.xalancbmk/XML256TableTranscoder.ii,2949,88327572,47.374082,O0
